WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.opt1,Input.opt2,Input.opt3,Input.testurl,Input.video,Input.start_img,Input.goal_img,Answer.colorcube,Answer.rating1,Answer.rating2,Answer.rating3,Answer.rating4,Answer.survey_age,Answer.survey_education,Answer.survey_gamer,Answer.survey_robotics,Approve,Reject
A3749HUHYLI50L,Fri Sep 05 23:49:12 GMT 2014,Fri Sep 05 23:50:32 GMT 2014,80,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,6,5,5,6,age_group_2,education_level_1,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:54:52 GMT 2014,Sat Sep 06 00:00:47 GMT 2014,355,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6o485OVnazU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15,Yellow,6,4,5,5,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:42 GMT 2014,Sat Sep 06 00:11:15 GMT 2014,933,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/qavuFes_nYA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_19,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_19,Green,5,4,6,5,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:56:04 GMT 2014,Sat Sep 06 00:19:36 GMT 2014,1412,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/yIUQrPmEHeY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_21,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_21,Yellow,6,6,6,6,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:56:10 GMT 2014,Sat Sep 06 00:20:44 GMT 2014,1474,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/uTDs5cQdFyE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_22,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_22,Green,4,5,5,5,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:52 GMT 2014,Sat Sep 06 00:17:21 GMT 2014,1289,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/Budxen0JJQA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_25,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_25,Green,2,4,5,3,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:36 GMT 2014,Sat Sep 06 00:10:06 GMT 2014,870,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/6Ed1qxwcbNY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_29,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_29,Red,6,4,5,5,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:30 GMT 2014,Sat Sep 06 00:03:52 GMT 2014,502,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,7,5,6,6,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:23 GMT 2014,Sat Sep 06 00:02:45 GMT 2014,442,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,6,4,6,5,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:58 GMT 2014,Sat Sep 06 00:18:28 GMT 2014,1350,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,6,5,6,6,age_group_2,education_level_2,yes,no,,
A3OJCWC178255T,Fri Sep 05 23:55:47 GMT 2014,Sat Sep 06 00:12:19 GMT 2014,992,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,5,4,6,5,age_group_2,education_level_2,yes,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:14:32 GMT 2014,Sat Sep 06 00:15:17 GMT 2014,45,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6o485OVnazU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15,Yellow,6,7,7,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:10:54 GMT 2014,Sat Sep 06 00:11:57 GMT 2014,63,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/uYgtgP3eLYw,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16,Green,1,2,2,2,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:59:18 GMT 2014,Sat Sep 06 00:00:45 GMT 2014,87,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/JTfHi2xvOQo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_17,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_17,Red,1,2,5,2,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:08:16 GMT 2014,Sat Sep 06 00:09:14 GMT 2014,58,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/NqkDAkMSQdk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_18,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_18,Yellow,5,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:13:32 GMT 2014,Sat Sep 06 00:14:31 GMT 2014,59,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/qavuFes_nYA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_19,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_19,Green,2,3,4,2,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:53:47 GMT 2014,Fri Sep 05 23:55:09 GMT 2014,82,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/KM_QxwcBrSc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_20,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_20,Red,6,6,5,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:02:33 GMT 2014,Sat Sep 06 00:03:37 GMT 2014,64,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/yIUQrPmEHeY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_21,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_21,Yellow,7,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:46:30 GMT 2014,Fri Sep 05 23:48:58 GMT 2014,148,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/uTDs5cQdFyE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_22,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_22,Green,5,3,3,5,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:05:51 GMT 2014,Sat Sep 06 00:07:05 GMT 2014,74,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/i1OmqeNfKmQ,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_23,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_23,Red,6,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:03:38 GMT 2014,Sat Sep 06 00:04:47 GMT 2014,69,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/BesOQPpKMFE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_24,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_24,Yellow,3,3,3,3,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:07:06 GMT 2014,Sat Sep 06 00:08:14 GMT 2014,68,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/Budxen0JJQA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_25,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_25,Green,3,5,5,3,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:55:11 GMT 2014,Fri Sep 05 23:56:32 GMT 2014,81,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/A682l-KTiZc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_26,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_26,Red,6,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:01:40 GMT 2014,Sat Sep 06 00:02:32 GMT 2014,52,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/wcFfd6SWFTk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_27,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_27,Yellow,7,7,7,7,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:40:11 GMT 2014,Fri Sep 05 23:42:56 GMT 2014,165,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/rmrXd2NFzyo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_28,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_28,Green,5,3,3,5,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:58:10 GMT 2014,Fri Sep 05 23:59:16 GMT 2014,66,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/6Ed1qxwcbNY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_29,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_29,Red,3,3,5,3,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:56:34 GMT 2014,Fri Sep 05 23:58:09 GMT 2014,95,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6AzmdbCCK5s,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_30,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_30,Yellow,1,2,5,2,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:45:11 GMT 2014,Fri Sep 05 23:46:28 GMT 2014,77,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/-GFxZH-RmH4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_31,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_31,Green,6,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:10:01 GMT 2014,Sat Sep 06 00:10:52 GMT 2014,51,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,7,5,6,7,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:09:16 GMT 2014,Sat Sep 06 00:10:00 GMT 2014,44,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,6,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:04:48 GMT 2014,Sat Sep 06 00:05:50 GMT 2014,62,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/5GZbVGgfrQU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_34,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_34,Green,6,5,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:00:46 GMT 2014,Sat Sep 06 00:01:39 GMT 2014,53,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,6,6,6,6,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:42:58 GMT 2014,Fri Sep 05 23:45:08 GMT 2014,130,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,3,2,2,3,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Sat Sep 06 00:11:59 GMT 2014,Sat Sep 06 00:13:30 GMT 2014,91,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,3,5,5,3,age_group_3,education_level_1,no,no,,
A3OZ8KF0HWSVWK,Fri Sep 05 23:49:01 GMT 2014,Fri Sep 05 23:53:45 GMT 2014,284,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,5,5,5,6,age_group_3,education_level_1,no,no,,
A3UIDRGBV9NJWR,Sat Sep 06 00:21:13 GMT 2014,Sat Sep 06 00:22:38 GMT 2014,85,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/A682l-KTiZc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_26,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_26,Red,6,3,6,6,age_group_2,education_level_2,yes,no,,
A3UIDRGBV9NJWR,Sat Sep 06 00:22:42 GMT 2014,Sat Sep 06 00:24:10 GMT 2014,88,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,5,2,6,5,age_group_2,education_level_2,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:20:28 GMT 2014,Sat Sep 06 00:21:01 GMT 2014,33,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6o485OVnazU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15,Yellow,7,6,7,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:18:04 GMT 2014,Sat Sep 06 00:18:39 GMT 2014,35,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/uYgtgP3eLYw,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16,Green,2,3,3,3,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:19:10 GMT 2014,Sat Sep 06 00:20:28 GMT 2014,78,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/JTfHi2xvOQo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_17,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_17,Red,3,6,6,5,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:14:21 GMT 2014,Sat Sep 06 00:14:51 GMT 2014,30,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/NqkDAkMSQdk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_18,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_18,Yellow,7,7,7,7,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:15:26 GMT 2014,Sat Sep 06 00:15:57 GMT 2014,31,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/qavuFes_nYA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_19,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_19,Green,6,6,7,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:18:40 GMT 2014,Sat Sep 06 00:19:09 GMT 2014,29,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/KM_QxwcBrSc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_20,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_20,Red,6,6,6,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:16:32 GMT 2014,Sat Sep 06 00:18:04 GMT 2014,92,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/uTDs5cQdFyE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_22,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_22,Green,3,6,6,5,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:21:02 GMT 2014,Sat Sep 06 00:21:34 GMT 2014,32,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/BesOQPpKMFE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_24,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_24,Yellow,6,6,6,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:22:11 GMT 2014,Sat Sep 06 00:22:43 GMT 2014,32,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/wcFfd6SWFTk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_27,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_27,Yellow,7,6,6,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:13:54 GMT 2014,Sat Sep 06 00:14:20 GMT 2014,26,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,7,7,6,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:21:35 GMT 2014,Sat Sep 06 00:22:11 GMT 2014,36,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,7,6,7,7,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:14:52 GMT 2014,Sat Sep 06 00:15:26 GMT 2014,34,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,5,6,5,6,age_group_2,education_level_1,yes,no,,
A8MA2IIU95EE6,Sat Sep 06 00:15:58 GMT 2014,Sat Sep 06 00:16:31 GMT 2014,33,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,6,6,6,6,age_group_2,education_level_1,yes,no,,
A9F041T771FZ2,Sat Sep 06 01:35:46 GMT 2014,Sat Sep 06 01:37:31 GMT 2014,105,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/yIUQrPmEHeY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_21,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_21,Yellow,7,7,7,7,age_group_2,education_level_4,yes,no,,
AGFWV1U4CJXP5,Sat Sep 06 00:22:12 GMT 2014,Sat Sep 06 00:22:56 GMT 2014,44,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/wcFfd6SWFTk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_27,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_27,Yellow,6,7,6,6,age_group_2,education_level_3,no,no,,
AGFWV1U4CJXP5,Sat Sep 06 00:21:22 GMT 2014,Sat Sep 06 00:22:11 GMT 2014,49,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,6,5,6,5,age_group_2,education_level_3,no,no,,
AGFWV1U4CJXP5,Sat Sep 06 00:20:13 GMT 2014,Sat Sep 06 00:21:21 GMT 2014,68,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,6,5,4,6,age_group_2,education_level_3,no,no,,
